|batsman|venue|final_score_bat|matches
2770|PA Patel|Sardar Patel Stadium, Motera|6.845249999999999|1
2771|PA Patel|Saurashtra Cricket Association Stadium|10.895249999999999|1
2772|PA Patel|Sawai Mansingh Stadium|28.7675|2
2773|PA Patel|Sharjah Cricket Stadium|7.82025|1
2774|PA Patel|Sheikh Zayed Stadium|5.720249999999999|1
2775|PA Patel|St George's Park|6.77025|1
2776|PA Patel|Subrata Roy Sahara Stadium|6.9952499999999995|1
2777|PA Patel|SuperSport Park|6.69525|1
2778|PA Patel|Wankhede Stadium|25.387749999999997|2
2779|PA Reddy|Feroz Shah Kotla|3.8594999999999997|1
2780|PA Reddy|M Chinnaswamy Stadium|4.6845|1
2781|PA Reddy|Rajiv Gandhi International Stadium, Uppal|5.38125|1
2782|PA Reddy|Sawai Mansingh Stadium|3.9345|1
2783|PC Valthaty|Dr DY Patil Sports Academy|6.858|1
2784|PC Valthaty|Eden Gardens|6.933|1
2785|PC Valthaty|Feroz Shah Kotla|7.457999999999999|1
2786|PC Valthaty|Himachal Pradesh Cricket Association Stadium|8.076749999999999|1
2787|PC Valthaty|Holkar Cricket Stadium|7.683|1
2788|PC Valthaty|M Chinnaswamy Stadium|7.983|1
2789|PC Valthaty|Newlands|6.7829999999999995|1
2790|PC Valthaty|Punjab Cricket Association Stadium, Mohali|8.732999999999999|1
2791|PC Valthaty|Rajiv Gandhi International Stadium, Uppal|9.4455|1
2792|PC Valthaty|Sawai Mansingh Stadium|7.382999999999999|1
2793|PC Valthaty|Subrata Roy Sahara Stadium|6.483|1
2794|PC Valthaty|SuperSport Park|6.483|1
2795|PC Valthaty|Wankhede Stadium|8.883|1
2796|PD Collingwood|Brabourne Stadium|9.44025|1
2797|PD Collingwood|Eden Gardens|9.44025|1
2798|PD Collingwood|Feroz Shah Kotla|12.275250000000002|1
2799|PJ Cummins|Dubai International Cricket Stadium|8.242499999999998|1
2800|PJ Cummins|Feroz Shah Kotla|3.1649999999999996|1
2801|PJ Cummins|Green Park|4.319999999999999|1
2802|PJ Cummins|M.Chinnaswamy Stadium|2.9699999999999993|1
2803|PJ Cummins|MA Chidambaram Stadium, Chepauk|2.5199999999999996|1
2804|PJ Cummins|Sharjah Cricket Stadium|6.287749999999998|1
2805|PJ Cummins|Sheikh Zayed Stadium|9.799999999999999|1
2806|PJ Cummins|Wankhede Stadium|2.8199999999999994|1
2807|PJ Sangwan|Brabourne Stadium|0.04724999999999999|1
2808|PJ Sangwan|Dr DY Patil Sports Academy|-0.25275|1
2809|PJ Sangwan|Eden Gardens|-0.40275|1
2810|PJ Sangwan|Feroz Shah Kotla|-0.21525|1
2811|PJ Sangwan|Green Park|-0.40275|1
2812|PJ Sangwan|M Chinnaswamy Stadium|-0.10275000000000001|1
2813|PJ Sangwan|Maharashtra Cricket Association Stadium|-0.32775|1
2814|PJ Sangwan|New Wanderers Stadium|-0.40275|1
2815|PJ Sangwan|OUTsurance Oval|-0.027750000000000007|1
2816|PJ Sangwan|Rajiv Gandhi International Stadium, Uppal|-0.93975|1
2817|PJ Sangwan|SuperSport Park|-0.36525|1
2818|PM Sarvesh Kumar|Feroz Shah Kotla|-0.375|1
2819|PP Chawla|Barabati Stadium|2.53125|1
2820|PP Chawla|Brabourne Stadium|2.68125|1
2821|PP Chawla|De Beers Diamond Oval|2.45625|1
2822|PP Chawla|Dr DY Patil Sports Academy|2.9812499999999997|1
2823|PP Chawla|Eden Gardens|8.289|2
2824|PP Chawla|Feroz Shah Kotla|7.98775|2
2825|PP Chawla|Green Park|2.68125|1
2826|PP Chawla|Himachal Pradesh Cricket Association Stadium|2.15625|1
2827|PP Chawla|JSCA International Stadium Complex|1.93125|1
2828|PP Chawla|Kingsmead|2.09625|1
2829|PP Chawla|M Chinnaswamy Stadium|2.34375|1
2830|PP Chawla|MA Chidambaram Stadium, Chepauk|8.056249999999999|2
2831|PP Chawla|Maharashtra Cricket Association Stadium|2.30625|1
2832|PP Chawla|New Wanderers Stadium|1.93125|1
2833|PP Chawla|Newlands|2.30625|1
2834|PP Chawla|Punjab Cricket Association Stadium, Mohali|2.45625|1
2835|PP Chawla|Rajiv Gandhi International Stadium, Uppal|8.6125|2
2836|PP Chawla|Sawai Mansingh Stadium|2.8125|1
2837|PP Chawla|Sheikh Zayed Stadium|1.85625|1
2838|PP Chawla|Subrata Roy Sahara Stadium|3.05625|1
2839|PP Chawla|Wankhede Stadium|2.5124999999999997|1
2840|PP Ojha|Brabourne Stadium|-0.52425|1
2841|PP Ojha|Buffalo Park|-0.63675|1
2842|PP Ojha|Dr DY Patil Sports Academy|-0.59925|1
2843|PP Ojha|Dubai International Cricket Stadium|-0.56175|1
2844|PP Ojha|Eden Gardens|-0.56175|1
2845|PP Ojha|Feroz Shah Kotla|-0.63675|1
2846|PP Ojha|Kingsmead|-0.63675|1
2847|PP Ojha|Rajiv Gandhi International Stadium, Uppal|-0.56175|1
2848|PP Ojha|Sawai Mansingh Stadium|-0.56175|1
2849|PP Ojha|Subrata Roy Sahara Stadium|-0.56175|1
2850|PP Ojha|SuperSport Park|-0.56175|1
2851|PP Ojha|Wankhede Stadium|-0.5115|1
2852|PP Shaw|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|22.284499999999998|1
2853|PP Shaw|Dubai International Cricket Stadium|20.14775|1
2854|PP Shaw|Eden Gardens|19.397|1
2855|PP Shaw|Feroz Shah Kotla|21.497|1
2856|PP Shaw|M.Chinnaswamy Stadium|21.846999999999998|1
2857|PP Shaw|MA Chidambaram Stadium, Chepauk|17.647|1
2858|PP Shaw|Maharashtra Cricket Association Stadium|18.522|1
2859|PP Shaw|Punjab Cricket Association IS Bindra Stadium, Mohali|16.947|1
2860|PP Shaw|Rajiv Gandhi International Stadium, Uppal|22.9845|1
2861|PP Shaw|Sawai Mansingh Stadium|24.297|1
2862|PP Shaw|Sharjah Cricket Stadium|21.90475|1
2863|PP Shaw|Sheikh Zayed Stadium|17.822|1
2864|PP Shaw|Wankhede Stadium|18.172|1
2865|PR Shah|Buffalo Park|3.1875|1
2866|PR Shah|Feroz Shah Kotla|2.3625|1
2867|PR Shah|Holkar Cricket Stadium|2.7375|1
2868|PR Shah|Kingsmead|2.4375|1
2869|PR Shah|Rajiv Gandhi International Stadium, Uppal|3.1125|1
2870|PR Shah|SuperSport Park|3.9|1
2871|PR Shah|Wankhede Stadium|3.2624999999999997|1
2872|PSP Handscomb|Maharashtra Cricket Association Stadium|1.125|1
2873|PV Tambe|Dubai International Cricket Stadium|0.18824999999999997|1
2874|PV Tambe|M Chinnaswamy Stadium|0.5632499999999999|1
2875|PV Tambe|MA Chidambaram Stadium, Chepauk|0.11324999999999998|1
2876|PV Tambe|Rajiv Gandhi International Stadium, Uppal|0.26325|1
2877|PV Tambe|Sardar Patel Stadium, Motera|0.22574999999999998|1
2878|Pankaj Singh|Kingsmead|-0.44999999999999996|1
2879|Pankaj Singh|M Chinnaswamy Stadium|-0.375|1
2880|Pankaj Singh|Punjab Cricket Association Stadium, Mohali|-0.375|1
2881|Pankaj Singh|Rajiv Gandhi International Stadium, Uppal|-0.15|1
2882|Pankaj Singh|St George's Park|-0.375|1
2883|Parvez Rasool|MA Chidambaram Stadium, Chepauk|0.28500000000000003|1
2884|Parvez Rasool|Rajiv Gandhi International Stadium, Uppal|0.885|1
2885|Parvez Rasool|Subrata Roy Sahara Stadium|0.32250000000000006|1
2886|Q de Kock|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|10.417499999999999|1
2887|Q de Kock|Dubai International Cricket Stadium|38.42999999999999|2
2888|Q de Kock|Eden Gardens|31.099999999999994|2
2889|Q de Kock|Feroz Shah Kotla|37.07149999999999|2
2890|Q de Kock|M Chinnaswamy Stadium|13.417499999999999|1
2891|Q de Kock|M.Chinnaswamy Stadium|25.656749999999995|1
2892|Q de Kock|MA Chidambaram Stadium, Chepauk|31.787499999999994|2
2893|Q de Kock|Punjab Cricket Association IS Bindra Stadium, Mohali|43.87499999999999|2
2894|Q de Kock|Rajiv Gandhi International Stadium, Uppal|35.324999999999996|2
2895|Q de Kock|Saurashtra Cricket Association Stadium|12.292499999999999|1
2896|Q de Kock|Sawai Mansingh Stadium|32.00749999999999|1
2897|Q de Kock|Shaheed Veer Narayan Singh International Stadium|10.998749999999998|1
2898|Q de Kock|Sharjah Cricket Stadium|38.724999999999994|2
2899|Q de Kock|Sheikh Zayed Stadium|25.269999999999996|1
2900|Q de Kock|Subrata Roy Sahara Stadium|8.9925|1
2901|Q de Kock|Wankhede Stadium|27.063749999999995|1
2902|R Ashwin|Barabati Stadium|2.6385|1
2903|R Ashwin|Dr DY Patil Sports Academy|2.2635|1
2904|R Ashwin|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|2.9385|1
2905|R Ashwin|Dubai International Cricket Stadium|8.062249999999999|2
2906|R Ashwin|Eden Gardens|2.226|1
2907|R Ashwin|Feroz Shah Kotla|8.57|2
2908|R Ashwin|Himachal Pradesh Cricket Association Stadium|1.8135|1
2909|R Ashwin|Holkar Cricket Stadium|8.168999999999999|1
2910|R Ashwin|JSCA International Stadium Complex|2.376|1
2911|R Ashwin|Kingsmead|2.4135|1
2912|R Ashwin|M Chinnaswamy Stadium|2.3385|1
2913|R Ashwin|M.Chinnaswamy Stadium|7.643999999999999|1
2914|R Ashwin|MA Chidambaram Stadium, Chepauk|2.247|1
2915|R Ashwin|Maharashtra Cricket Association Stadium|6.045|2
2916|R Ashwin|Punjab Cricket Association IS Bindra Stadium, Mohali|7.607499999999999|2
2917|R Ashwin|Rajiv Gandhi International Stadium, Uppal|4.581499999999999|1
2918|R Ashwin|Sawai Mansingh Stadium|4.2315|1
2919|R Ashwin|Sharjah Cricket Stadium|4.2315|1
2920|R Ashwin|Sheikh Zayed Stadium|8.57|2
2921|R Ashwin|Vidarbha Cricket Association Stadium, Jamtha|2.1885|1
2922|R Ashwin|Wankhede Stadium|2.3385|1
2923|R Bhatia|Dr DY Patil Sports Academy|2.2065|1
2924|R Bhatia|Dubai International Cricket Stadium|3.5565|1
2925|R Bhatia|Eden Gardens|2.169|1
2926|R Bhatia|Feroz Shah Kotla|2.71275|1
2927|R Bhatia|JSCA International Stadium Complex|2.33175|1
2928|R Bhatia|Kingsmead|1.8315000000000001|1
2929|R Bhatia|M Chinnaswamy Stadium|2.4817500000000003|1
2930|R Bhatia|MA Chidambaram Stadium, Chepauk|1.8315000000000001|1
2931|R Bhatia|Maharashtra Cricket Association Stadium|2.60025|1
2932|R Bhatia|Nehru Stadium|1.9065|1
2933|R Bhatia|New Wanderers Stadium|1.9815|1
2934|R Bhatia|OUTsurance Oval|1.8315000000000001|1
2935|R Bhatia|Punjab Cricket Association Stadium, Mohali|3.069|1
2936|R Bhatia|Sardar Patel Stadium, Motera|2.2312499999999997|1
2937|R Bhatia|Saurashtra Cricket Association Stadium|1.8315000000000001|1
2938|R Bhatia|Sawai Mansingh Stadium|2.5815|1
2939|R Bhatia|Shaheed Veer Narayan Singh International Stadium|3.7815|1
2940|R Bhatia|Sheikh Zayed Stadium|2.1315|1
2941|R Bhatia|Subrata Roy Sahara Stadium|2.8065|1
2942|R Bhatia|SuperSport Park|2.0565|1
2943|R Bhatia|Wankhede Stadium|2.2815|1
2944|R Bishnoi|Kingsmead|3.15|1
2945|R Bishnoi|Newlands|1.875|1
2946|R Bishnoi|St George's Park|1.7999999999999998|1
2947|R Dhawan|Barabati Stadium|2.6287499999999997|1
2948|R Dhawan|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|3.1537499999999996|1
2949|R Dhawan|Dubai International Cricket Stadium|4.05375|1
2950|R Dhawan|Eden Gardens|2.85375|1
2951|R Dhawan|Feroz Shah Kotla|2.9287499999999995|1
2952|R Dhawan|Himachal Pradesh Cricket Association Stadium|3.3787499999999997|1
2953|R Dhawan|Punjab Cricket Association Stadium, Mohali|3.1537499999999996|1
2954|R Dhawan|Rajiv Gandhi International Stadium, Uppal|2.5537499999999995|1
2955|R Dhawan|Sawai Mansingh Stadium|2.32875|1
2956|R Dhawan|Sheikh Zayed Stadium|3.7537499999999997|1
2957|R Dhawan|Wankhede Stadium|2.7787499999999996|1
2958|R Dravid|Dr DY Patil Sports Academy|9.33|1
2959|R Dravid|Eden Gardens|8.7|1
2960|R Dravid|Feroz Shah Kotla|9.69|1
2961|R Dravid|Holkar Cricket Stadium|7.23|1
2962|R Dravid|Kingsmead|7.83|1
2963|R Dravid|M Chinnaswamy Stadium|8.67075|1
2964|R Dravid|MA Chidambaram Stadium, Chepauk|9.87375|1
2965|R Dravid|New Wanderers Stadium|9.42975|1
2966|R Dravid|Newlands|11.43|1
2967|R Dravid|Punjab Cricket Association Stadium, Mohali|8.78625|1
2968|R Dravid|Rajiv Gandhi International Stadium, Uppal|9.46125|1
2969|R Dravid|Sawai Mansingh Stadium|9.451500000000001|1
2970|R Dravid|St George's Park|8.28|1
2971|R Dravid|Subrata Roy Sahara Stadium|9.705|1
2972|R Dravid|SuperSport Park|7.605|1
2973|R Dravid|Vidarbha Cricket Association Stadium, Jamtha|10.83|1
2974|R Dravid|Wankhede Stadium|8.6925|1
2975|R McLaren|Brabourne Stadium|2.925|1
2976|R McLaren|Dr DY Patil Sports Academy|4.875|1
2977|R McLaren|Eden Gardens|2.475|1
2978|R McLaren|Himachal Pradesh Cricket Association Stadium|3.15|1
2979|R McLaren|M Chinnaswamy Stadium|4.224749999999999|1
2980|R McLaren|MA Chidambaram Stadium, Chepauk|2.55|1
2981|R McLaren|Punjab Cricket Association Stadium, Mohali|2.55|1
2982|R McLaren|Wankhede Stadium|2.55|1
2983|R Ninan|Rajiv Gandhi International Stadium, Uppal|0.22499999999999998|1
2984|R Parag|Dubai International Cricket Stadium|23.240000000000002|1
2985|R Parag|Eden Gardens|29.224999999999998|1
2986|R Parag|Feroz Shah Kotla|29.749999999999996|1
2987|R Parag|Sawai Mansingh Stadium|24.674999999999997|1
2988|R Parag|Sharjah Cricket Stadium|21.525|1
2989|R Parag|Sheikh Zayed Stadium|23.799999999999997|1
2990|R Rampaul|JSCA International Stadium Complex|1.7347499999999998|1
2991|R Rampaul|M Chinnaswamy Stadium|2.1847499999999997|1
2992|R Rampaul|MA Chidambaram Stadium, Chepauk|1.7347499999999998|1
2993|R Rampaul|Sawai Mansingh Stadium|1.9597499999999999|1
2994|R Rampaul|Sheikh Zayed Stadium|2.7097499999999997|1
2995|R Rampaul|Wankhede Stadium|3.4597499999999997|1
2996|R Sathish|Brabourne Stadium|3.8489999999999998|1
2997|R Sathish|Dr DY Patil Sports Academy|2.9789999999999996|1
2998|R Sathish|Eden Gardens|3.5789999999999997|1
2999|R Sathish|Feroz Shah Kotla|3.279|1
3000|R Sathish|Himachal Pradesh Cricket Association Stadium|4.404|1
3001|R Sathish|M Chinnaswamy Stadium|3.654|1
3002|R Sathish|MA Chidambaram Stadium, Chepauk|3.3037499999999995|1
3003|R Sathish|Maharashtra Cricket Association Stadium|3.504|1
3004|R Sathish|Punjab Cricket Association Stadium, Mohali|4.013999999999999|1
3005|R Sathish|Sawai Mansingh Stadium|3.22875|1
3006|R Sathish|Wankhede Stadium|2.754|1
3007|R Sharma|Brabourne Stadium|0.42000000000000004|1
3008|R Sharma|Dr DY Patil Sports Academy|0.29475|1
3009|R Sharma|Feroz Shah Kotla|1.095|1
3010|R Sharma|MA Chidambaram Stadium, Chepauk|0.12000000000000004|1
3011|R Sharma|Punjab Cricket Association Stadium, Mohali|0.19500000000000003|1
3012|R Sharma|Rajiv Gandhi International Stadium, Uppal|0.04500000000000004|1
3013|R Sharma|Sardar Patel Stadium, Motera|0.795|1
3014|R Sharma|Sawai Mansingh Stadium|0.04500000000000004|1
3015|R Sharma|Subrata Roy Sahara Stadium|0.05775000000000004|1
3016|R Sharma|Wankhede Stadium|0.9075000000000001|1
3017|R Shukla|Feroz Shah Kotla|0.61875|1
3018|R Shukla|M Chinnaswamy Stadium|0.65625|1
3019|R Shukla|Sardar Patel Stadium, Motera|1.55625|1
3020|R Tewatia|Dubai International Cricket Stadium|9.37825|1
3021|R Tewatia|Eden Gardens|5.9079999999999995|1
3022|R Tewatia|Feroz Shah Kotla|8.06575|1
3023|R Tewatia|M.Chinnaswamy Stadium|6.957999999999999|1
3024|R Tewatia|Maharashtra Cricket Association Stadium|9.014999999999999|2
3025|R Tewatia|Punjab Cricket Association IS Bindra Stadium, Mohali|10.889999999999999|2
3026|R Tewatia|Punjab Cricket Association Stadium, Mohali|3.6569999999999996|1
3027|R Tewatia|Sharjah Cricket Stadium|11.625250000000001|1
3028|R Tewatia|Sheikh Zayed Stadium|8.270499999999998|1
3029|R Tewatia|Wankhede Stadium|7.307999999999999|1
3030|R Vinay Kumar|Dr DY Patil Sports Academy|2.04975|1
3031|R Vinay Kumar|Eden Gardens|7.17|2
3032|R Vinay Kumar|Feroz Shah Kotla|1.9372500000000001|1
3033|R Vinay Kumar|Green Park|1.78725|1
3034|R Vinay Kumar|Holkar Cricket Stadium|1.78725|1
3035|R Vinay Kumar|JSCA International Stadium Complex|2.76225|1
3036|R Vinay Kumar|Kingsmead|1.97475|1
3037|R Vinay Kumar|M Chinnaswamy Stadium|2.42475|1
3038|R Vinay Kumar|MA Chidambaram Stadium, Chepauk|1.9372500000000001|1
3039|R Vinay Kumar|Nehru Stadium|2.79975|1
3040|R Vinay Kumar|New Wanderers Stadium|2.31225|1
3041|R Vinay Kumar|Newlands|2.31225|1
3042|R Vinay Kumar|Punjab Cricket Association Stadium, Mohali|1.78725|1
3043|R Vinay Kumar|Rajiv Gandhi International Stadium, Uppal|2.23725|1
3044|R Vinay Kumar|Sawai Mansingh Stadium|2.72475|1
3045|R Vinay Kumar|Sharjah Cricket Stadium|2.01225|1
3046|R Vinay Kumar|Sheikh Zayed Stadium|1.71225|1
3047|R Vinay Kumar|St George's Park|2.1622500000000002|1
3048|R Vinay Kumar|SuperSport Park|2.61225|1
3049|R Vinay Kumar|Vidarbha Cricket Association Stadium, Jamtha|2.01225|1
3050|R Vinay Kumar|Wankhede Stadium|2.42475|1
3051|RA Jadeja|Barabati Stadium|5.2215|1
3052|RA Jadeja|De Beers Diamond Oval|5.6715|1
3053|RA Jadeja|Dr DY Patil Sports Academy|5.12175|1
3054|RA Jadeja|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|7.5465|1
3055|RA Jadeja|Dubai International Cricket Stadium|20.23|2
3056|RA Jadeja|Eden Gardens|18.0845|2
3057|RA Jadeja|Feroz Shah Kotla|19.125|2
3058|RA Jadeja|Green Park|5.16525|1
3059|RA Jadeja|Himachal Pradesh Cricket Association Stadium|4.9215|1
3060|RA Jadeja|Holkar Cricket Stadium|5.2215|1
3061|RA Jadeja|JSCA International Stadium Complex|4.896749999999999|1
3062|RA Jadeja|Kingsmead|6.171749999999999|1
3063|RA Jadeja|M Chinnaswamy Stadium|4.643249999999999|1
3064|RA Jadeja|M.Chinnaswamy Stadium|10.433499999999999|1
3065|RA Jadeja|MA Chidambaram Stadium, Chepauk|16.1975|2
3066|RA Jadeja|Maharashtra Cricket Association Stadium|14.217499999999998|2
3067|RA Jadeja|Nehru Stadium|5.461499999999999|1
3068|RA Jadeja|Newlands|5.696249999999999|1
3069|RA Jadeja|OUTsurance Oval|5.7465|1
3070|RA Jadeja|Punjab Cricket Association IS Bindra Stadium, Mohali|17.0425|2
3071|RA Jadeja|Rajiv Gandhi International Stadium, Uppal|15.348749999999999|2
3072|RA Jadeja|Saurashtra Cricket Association Stadium|5.230499999999999|1
3073|RA Jadeja|Sawai Mansingh Stadium|16.315499999999997|2
3074|RA Jadeja|Shaheed Veer Narayan Singh International Stadium|4.1715|1
3075|RA Jadeja|Sharjah Cricket Stadium|15.997249999999998|2
3076|RA Jadeja|Sheikh Zayed Stadium|17.53|2
3077|RA Jadeja|St George's Park|4.8465|1
3078|RA Jadeja|Subrata Roy Sahara Stadium|7.2465|1
3079|RA Jadeja|SuperSport Park|5.2965|1
3080|RA Jadeja|Wankhede Stadium|15.29825|2
3081|RA Tripathi|Dubai International Cricket Stadium|19.729499999999998|1
3082|RA Tripathi|Eden Gardens|34.0225|2
3083|RA Tripathi|Feroz Shah Kotla|25.034999999999997|2
3084|RA Tripathi|Holkar Cricket Stadium|17.979499999999998|1
3085|RA Tripathi|M Chinnaswamy Stadium|9.205499999999999|1
3086|RA Tripathi|M.Chinnaswamy Stadium|18.504499999999997|1
3087|RA Tripathi|MA Chidambaram Stadium, Chepauk|22.8795|1
3088|RA Tripathi|Maharashtra Cricket Association Stadium|26.035249999999998|2
3089|RA Tripathi|Punjab Cricket Association IS Bindra Stadium, Mohali|24.8045|1
3090|RA Tripathi|Rajiv Gandhi International Stadium, Uppal|26.06|2
3091|RA Tripathi|Saurashtra Cricket Association Stadium|9.3555|1
3092|RA Tripathi|Sawai Mansingh Stadium|19.43725|1
3093|RA Tripathi|Sharjah Cricket Stadium|19.49675|1
3094|RA Tripathi|Sheikh Zayed Stadium|19.816999999999997|1
3095|RA Tripathi|Wankhede Stadium|24.7975|2
3096|RD Chahar|Eden Gardens|1.75|1
3097|RD Chahar|Rajiv Gandhi International Stadium, Uppal|2.4499999999999997|1
3098|RD Chahar|Saurashtra Cricket Association Stadium|0.8999999999999999|1
3099|RD Chahar|Sheikh Zayed Stadium|1.9249999999999998|1
3100|RD Chahar|Wankhede Stadium|1.75|1
3101|RE Levi|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|4.31325|1
3102|RE Levi|MA Chidambaram Stadium, Chepauk|7.83825|1
3103|RE Levi|Wankhede Stadium|4.65075|1
3104|RE van der Merwe|Eden Gardens|2.98425|1
3105|RE van der Merwe|Feroz Shah Kotla|3.35925|1
3106|RE van der Merwe|Kingsmead|4.0845|1
3107|RE van der Merwe|MA Chidambaram Stadium, Chepauk|3.95925|1
3108|RE van der Merwe|Nehru Stadium|3.05925|1
3109|RE van der Merwe|New Wanderers Stadium|4.18425|1
3110|RE van der Merwe|Sawai Mansingh Stadium|3.05925|1
3111|RE van der Merwe|St George's Park|3.1342499999999998|1
3112|RE van der Merwe|SuperSport Park|4.33425|1
3113|RG More|Eden Gardens|0.6|1
3114|RG Sharma|Barabati Stadium|10.4865|1
3115|RG Sharma|Brabourne Stadium|9.22425|1
3116|RG Sharma|Buffalo Park|9.636750000000001|1
3117|RG Sharma|De Beers Diamond Oval|8.736749999999999|1
3118|RG Sharma|Dr DY Patil Sports Academy|9.14175|1
3119|RG Sharma|Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium|10.386750000000001|1
3120|RG Sharma|Dubai International Cricket Stadium|31.9165|2
3121|RG Sharma|Eden Gardens|33.9225|2
3122|RG Sharma|Feroz Shah Kotla|32.89325|2
3123|RG Sharma|Green Park|10.31175|1
3124|RG Sharma|Himachal Pradesh Cricket Association Stadium|11.54925|1
3125|RG Sharma|Holkar Cricket Stadium|23.01075|1
3126|RG Sharma|Kingsmead|8.736749999999999|1
3127|RG Sharma|M Chinnaswamy Stadium|9.612|1
3128|RG Sharma|M.Chinnaswamy Stadium|23.01075|1
3129|RG Sharma|MA Chidambaram Stadium, Chepauk|34.0975|2
3130|RG Sharma|Maharashtra Cricket Association Stadium|39.9725|2
3131|RG Sharma|New Wanderers Stadium|10.511999999999999|1
3132|RG Sharma|Newlands|11.36175|1
3133|RG Sharma|Punjab Cricket Association IS Bindra Stadium, Mohali|32.4725|2
3134|RG Sharma|Punjab Cricket Association Stadium, Mohali|10.29675|1
3135|RG Sharma|Rajiv Gandhi International Stadium, Uppal|31.505249999999997|2
3136|RG Sharma|Sardar Patel Stadium, Motera|10.286999999999999|1
3137|RG Sharma|Saurashtra Cricket Association Stadium|8.43675|1
3138|RG Sharma|Sawai Mansingh Stadium|27.810249999999996|2
3139|RG Sharma|Sharjah Cricket Stadium|28.0475|2
3140|RG Sharma|Sheikh Zayed Stadium|35.81|2
3141|RG Sharma|St George's Park|10.91175|1
3142|RG Sharma|Subrata Roy Sahara Stadium|9.56175|1
3143|RG Sharma|SuperSport Park|9.41175|1
3144|RG Sharma|Vidarbha Cricket Association Stadium, Jamtha|11.36175|1
3145|RG Sharma|Wankhede Stadium|33.516999999999996|2
3146|RJ Harris|Brabourne Stadium|2.3474999999999997|1
3147|RJ Harris|Buffalo Park|1.4474999999999998|1
3148|RJ Harris|Dr DY Patil Sports Academy|2.0475|1
3149|RJ Harris|Feroz Shah Kotla|1.4474999999999998|1
3150|RJ Harris|Himachal Pradesh Cricket Association Stadium|1.79775|1
3151|RJ Harris|M Chinnaswamy Stadium|2.6474999999999995|1
3152|RJ Harris|New Wanderers Stadium|1.7849999999999997|1
3153|RJ Harris|Punjab Cricket Association Stadium, Mohali|1.6162499999999997|1
3154|RJ Harris|Sawai Mansingh Stadium|1.5224999999999997|1
3155|RJ Harris|SuperSport Park|1.7099999999999997|1
3156|RJ Harris|Vidarbha Cricket Association Stadium, Jamtha|1.8974999999999997|1
3157|RJ Harris|Wankhede Stadium|1.4474999999999998|1
3158|RJ Peterson|Feroz Shah Kotla|1.77|1
3159|RJ Peterson|Punjab Cricket Association Stadium, Mohali|2.82|1
3160|RJ Peterson|Subrata Roy Sahara Stadium|2.595|1
